test_id	language	trial_set
ivec15-lre_wbhprlc	burmese	eval
ivec15-lre_wbhrkic	creole	eval
ivec15-lre_wbkpxrc	polish	eval
ivec15-lre_wbppczc	indonesian	eval
ivec15-lre_wbqxuvc	bengali	prog
ivec15-lre_wbsjivc	indonesian	eval
ivec15-lre_wbtppxc	khmer	eval
ivec15-lre_wbwakac	amharic	eval
ivec15-lre_wbzetzc	greek	eval
ivec15-lre_wcdvbgc	arabic	eval
ivec15-lre_wchdejc	indonesian	eval
ivec15-lre_wcjsjxc	tagalog	eval
ivec15-lre_wckktzc	tagalog	prog
ivec15-lre_wcllzkc	thai	eval
ivec15-lre_wcnohkc	kyryz	eval
ivec15-lre_wcpmpcc	pashto	eval
ivec15-lre_wcpmwvc	punjabi	eval
ivec15-lre_wctyabc	ukrainian	prog
ivec15-lre_wcunxlc	bosnian	eval
ivec15-lre_wcvdagc	tagalog	prog
ivec15-lre_wcvkqyc	out_of_set	prog
ivec15-lre_wcwdzgc	cantonese	eval
ivec15-lre_wcwpajc	mandarin	prog
ivec15-lre_wdcwchc	shona	eval
ivec15-lre_wdebkkc	greek	eval
ivec15-lre_wdyxthc	tatar	eval
ivec15-lre_webbysc	english	eval
ivec15-lre_wecqxvc	burmese	eval
ivec15-lre_weflqyc	tajik	eval
ivec15-lre_wefxpfc	laotian	eval
ivec15-lre_wegwcoc	creole	prog
ivec15-lre_wekozuc	russian	prog
ivec15-lre_weoeycc	kurdish	eval
ivec15-lre_weonbic	kazakh	eval
ivec15-lre_weqswwc	french	eval
ivec15-lre_weqvhec	khmer	prog
ivec15-lre_wevsqbc	burmese	eval
ivec15-lre_wevwlmc	mandarin	eval
ivec15-lre_wezrzgc	hindi	prog
ivec15-lre_wfbvvhc	zulu	eval
ivec15-lre_wfhcoac	farsi	eval
ivec15-lre_wfhywuc	spanish	eval
ivec15-lre_wfrudmc	kurdish	eval
ivec15-lre_wftjgzc	out_of_set	eval
ivec15-lre_wfwamac	tatar	eval
ivec15-lre_wfybzjc	japanese	eval
ivec15-lre_wfyqhzc	czech	prog
ivec15-lre_wghgfdc	greek	prog
ivec15-lre_wgmedec	indonesian	eval
ivec15-lre_wgmllmc	english	eval
ivec15-lre_whbxqtc	somali	eval
ivec15-lre_whhwukc	khmer	eval
ivec15-lre_whiuxmc	ukrainian	prog
ivec15-lre_whjobtc	burmese	prog
ivec15-lre_whjodvc	bengali	eval
ivec15-lre_whpleic	somali	eval
ivec15-lre_whqiwdc	kyryz	eval
ivec15-lre_whvnifc	hausa	prog
ivec15-lre_whyhpwc	kurdish	eval
ivec15-lre_whytppc	czech	prog
ivec15-lre_wieqokc	creole	prog
ivec15-lre_wignvgc	cantonese	eval
ivec15-lre_wikhitc	laotian	prog
ivec15-lre_wiqulnc	tibetan	eval
ivec15-lre_witefqc	hausa	eval
ivec15-lre_witjzlc	zulu	prog
ivec15-lre_wivwydc	tajik	prog
ivec15-lre_wiwrzac	greek	eval
ivec15-lre_wjdlqfc	mandarin	prog
ivec15-lre_wjfmrqc	oromo	eval
ivec15-lre_wjvptvc	out_of_set	eval
ivec15-lre_wjxspnc	mandarin	eval
ivec15-lre_wjyycbc	french	eval
ivec15-lre_wkdgqzc	somali	eval
ivec15-lre_wkerusc	burmese	eval
ivec15-lre_wkfwhfc	out_of_set	prog
ivec15-lre_wkgqsoc	japanese	prog
ivec15-lre_wkhpalc	out_of_set	eval
ivec15-lre_wkifggc	out_of_set	eval
ivec15-lre_wkklmec	out_of_set	eval
ivec15-lre_wkroufc	czech	prog
ivec15-lre_wkteacc	shona	eval
ivec15-lre_wlarawc	out_of_set	eval
ivec15-lre_wlclngc	english	prog
ivec15-lre_wlgnrmc	hausa	eval
ivec15-lre_wljzgmc	bengali	eval
ivec15-lre_wloyvtc	urdu	eval
ivec15-lre_wlqkxdc	georgian	prog
ivec15-lre_wlskepc	kosovo	eval
ivec15-lre_wlsupzc	arabic	eval
ivec15-lre_wltqdwc	out_of_set	eval
ivec15-lre_wlwjezc	pashto	prog
ivec15-lre_wmemupc	russian	eval
ivec15-lre_wmfpewc	amharic	eval
ivec15-lre_wmgieic	greek	eval
ivec15-lre_wmgyqlc	oromo	eval
ivec15-lre_wmhabzc	slovak	eval
ivec15-lre_wmqvyqc	swahili	prog
ivec15-lre_wmtannc	slovak	prog
ivec15-lre_wmtrllc	dari	eval
ivec15-lre_wmugohc	azerbaijani	eval
ivec15-lre_wmxbjmc	somali	eval
ivec15-lre_wmyttcc	out_of_set	eval
ivec15-lre_wncspyc	punjabi	eval
ivec15-lre_wnhmsyc	out_of_set	eval
ivec15-lre_wnnurhc	kurdish	eval
ivec15-lre_wnnythc	tibetan	eval
ivec15-lre_wnrzqlc	out_of_set	eval
ivec15-lre_wnvsgcc	tatar	eval
ivec15-lre_wnywpnc	somali	eval
ivec15-lre_woenzvc	romanian	eval
ivec15-lre_wogdbpc	out_of_set	eval
ivec15-lre_wojitbc	russian	prog
ivec15-lre_wojtwhc	out_of_set	prog
ivec15-lre_wollhlc	hausa	eval
ivec15-lre_woqcjjc	azerbaijani	eval
ivec15-lre_woqqzyc	uzbek	eval
ivec15-lre_woriwuc	arabic	eval
ivec15-lre_woscxlc	out_of_set	prog
ivec15-lre_wouoadc	dari	eval
ivec15-lre_wovnefc	out_of_set	eval
ivec15-lre_wozcflc	russian	eval
ivec15-lre_wpenvic	cantonese	eval
ivec15-lre_wpfkvfc	romanian	eval
ivec15-lre_wpmaihc	out_of_set	eval
ivec15-lre_wpmysjc	out_of_set	eval
ivec15-lre_wpvnwtc	portuguese	prog
ivec15-lre_wpxgguc	kyryz	eval
ivec15-lre_wpzvgyc	japanese	eval
ivec15-lre_wpzzpsc	out_of_set	eval
ivec15-lre_wqgodxc	creole	prog
ivec15-lre_wqkfnic	arabic	prog
ivec15-lre_wqmogoc	portuguese	prog
ivec15-lre_wqodwbc	hindi	eval
ivec15-lre_wqopgyc	romanian	prog
ivec15-lre_wqqbcsc	out_of_set	eval
ivec15-lre_wqqihtc	english	prog
ivec15-lre_wqrzgic	out_of_set	eval
ivec15-lre_wqyvfic	uzbek	prog
ivec15-lre_wqyzarc	pashto	prog
ivec15-lre_wqztbjc	czech	prog
ivec15-lre_wrfbvec	indonesian	eval
ivec15-lre_wrhdoec	tajik	eval
ivec15-lre_wrhdudc	arabic	eval
ivec15-lre_wrnrfyc	oromo	eval
ivec15-lre_wrpsfrc	kazakh	eval
ivec15-lre_wrpukcc	romanian	eval
ivec15-lre_wrqbmwc	portuguese	eval
ivec15-lre_wrqsgxc	tatar	prog
ivec15-lre_wrspdxc	out_of_set	eval
ivec15-lre_wrwcswc	creole	prog
ivec15-lre_wrxoorc	slovak	eval
ivec15-lre_wsbmhcc	japanese	eval
ivec15-lre_wsbwtcc	turkish	prog
ivec15-lre_wscgzhc	pashto	eval
ivec15-lre_wsdbsbc	georgian	prog
ivec15-lre_wsldrlc	cantonese	prog
ivec15-lre_wsowgsc	greek	prog
ivec15-lre_wsqcjtc	out_of_set	eval
ivec15-lre_wsrbrtc	somali	prog
ivec15-lre_wswruhc	out_of_set	eval
ivec15-lre_wswwpfc	thai	prog
ivec15-lre_wsymjnc	creole	eval
ivec15-lre_wtdpnlc	hausa	eval
ivec15-lre_wteeqic	out_of_set	prog
ivec15-lre_wteqknc	tagalog	prog
ivec15-lre_wthrwsc	pashto	eval
ivec15-lre_wtmukfc	bengali	eval
ivec15-lre_wtnvxoc	out_of_set	prog
ivec15-lre_wtpszxc	out_of_set	prog
ivec15-lre_wttjcac	out_of_set	eval
ivec15-lre_wtuqtfc	turkish	eval
ivec15-lre_wturkmc	zulu	eval
ivec15-lre_wtyucjc	english	prog
ivec15-lre_wubccqc	out_of_set	prog
ivec15-lre_wudnbxc	kyryz	eval
ivec15-lre_wueehic	hausa	eval
ivec15-lre_wugzqnc	azerbaijani	eval
ivec15-lre_wuofwmc	out_of_set	eval
ivec15-lre_wupmagc	out_of_set	prog
ivec15-lre_wuqnacc	french	eval
ivec15-lre_wuspclc	pashto	eval
ivec15-lre_wvkziic	laotian	prog
ivec15-lre_wvlbslc	bosnian	prog
ivec15-lre_wvtandc	mandarin	eval
ivec15-lre_wvtiaoc	punjabi	prog
ivec15-lre_wvvqvhc	out_of_set	prog
ivec15-lre_wvxzemc	bosnian	prog
ivec15-lre_wwglkyc	greek	eval
ivec15-lre_wwkzzxc	out_of_set	prog
ivec15-lre_wwnvyac	czech	eval
ivec15-lre_wwrmayc	out_of_set	eval
ivec15-lre_wwyvxxc	out_of_set	eval
ivec15-lre_wwzpokc	khmer	eval
ivec15-lre_wxarvmc	czech	eval
ivec15-lre_wxbdcrc	somali	eval
ivec15-lre_wxemtyc	kazakh	eval
ivec15-lre_wxismgc	amharic	eval
ivec15-lre_wxjfyxc	korean	eval
ivec15-lre_wxnxiyc	oromo	prog
ivec15-lre_wxtdzdc	out_of_set	prog
ivec15-lre_wxtmjnc	french	eval
ivec15-lre_wxtriec	kazakh	prog
ivec15-lre_wxvinrc	arabic	eval
ivec15-lre_wxvwlxc	dari	eval
ivec15-lre_wydcjrc	khmer	eval
ivec15-lre_wyhqxmc	kosovo	eval
ivec15-lre_wyiosac	english	eval
ivec15-lre_wyjjwcc	pashto	eval
ivec15-lre_wysntsc	out_of_set	eval
ivec15-lre_wzefxqc	out_of_set	prog
ivec15-lre_wzgdklc	somali	prog
ivec15-lre_wzgzgnc	bengali	eval
ivec15-lre_wzhbawc	out_of_set	prog
ivec15-lre_wzhpdwc	slovak	eval
ivec15-lre_wzlytqc	french	eval
ivec15-lre_wzoafqc	bosnian	prog
ivec15-lre_wzoeszc	out_of_set	prog
ivec15-lre_wztqcyc	spanish	eval
ivec15-lre_wzxsadc	spanish	prog
ivec15-lre_wzxwuwc	out_of_set	eval
ivec15-lre_wzyhacc	urdu	eval
ivec15-lre_xabqlbc	punjabi	eval
ivec15-lre_xadcmlc	out_of_set	eval
ivec15-lre_xaeqprc	tajik	eval
ivec15-lre_xafrxvc	thai	eval
ivec15-lre_xahvmkc	korean	prog
ivec15-lre_xahwitc	romanian	eval
ivec15-lre_xakqyrc	zulu	prog
ivec15-lre_xamdeyc	french	eval
ivec15-lre_xapiulc	out_of_set	prog
ivec15-lre_xaqfqsc	uzbek	prog
ivec15-lre_xasxbmc	dari	prog
ivec15-lre_xaulwcc	out_of_set	prog
ivec15-lre_xawxfjc	out_of_set	eval
ivec15-lre_xaxaddc	tajik	prog
ivec15-lre_xbhaolc	english	eval
ivec15-lre_xbluyuc	zulu	eval
ivec15-lre_xbmxjrc	arabic	eval
ivec15-lre_xbnpnic	out_of_set	eval
ivec15-lre_xbrbbwc	urdu	prog
ivec15-lre_xbujuhc	out_of_set	prog
ivec15-lre_xbuvtjc	zulu	prog
ivec15-lre_xbvugsc	zulu	prog
ivec15-lre_xcezuxc	out_of_set	prog
ivec15-lre_xcrgdqc	tatar	eval
ivec15-lre_xcsnrxc	khmer	eval
ivec15-lre_xcszmic	arabic	eval
ivec15-lre_xctzjnc	out_of_set	eval
ivec15-lre_xdcgzzc	out_of_set	eval
ivec15-lre_xddchlc	swahili	eval
ivec15-lre_xddiztc	out_of_set	eval
ivec15-lre_xdixfqc	swahili	eval
ivec15-lre_xdiyvmc	out_of_set	eval
ivec15-lre_xdjzlfc	mandarin	prog
ivec15-lre_xdktcyc	kazakh	eval
ivec15-lre_xdlplnc	kosovo	eval
ivec15-lre_xdvjjgc	japanese	eval
ivec15-lre_xdyriec	thai	eval
ivec15-lre_xeeyuvc	farsi	eval
ivec15-lre_xefipyc	out_of_set	eval
ivec15-lre_xejckcc	dari	prog
ivec15-lre_xejlwpc	out_of_set	prog
ivec15-lre_xemkgxc	indonesian	eval
ivec15-lre_xepisyc	burmese	eval
ivec15-lre_xeujowc	turkish	eval
ivec15-lre_xfafkac	hindi	eval
ivec15-lre_xffrmuc	out_of_set	eval
ivec15-lre_xfgegbc	kazakh	eval
ivec15-lre_xfhsjmc	georgian	eval
ivec15-lre_xfhubcc	out_of_set	eval
ivec15-lre_xfhuhrc	russian	prog
ivec15-lre_xfiiqfc	polish	eval
ivec15-lre_xfmyapc	french	prog
ivec15-lre_xfnvsac	out_of_set	eval
ivec15-lre_xfoeygc	out_of_set	prog
ivec15-lre_xfrpqfc	out_of_set	eval
ivec15-lre_xfsdufc	ukrainian	eval
ivec15-lre_xftdgmc	korean	prog
ivec15-lre_xftnpnc	shona	eval
ivec15-lre_xftrfrc	bengali	eval
ivec15-lre_xfuwccc	out_of_set	eval
ivec15-lre_xfvkkjc	out_of_set	eval
ivec15-lre_xfvshsc	burmese	prog
ivec15-lre_xfxtgoc	amharic	prog
ivec15-lre_xgbkhkc	bosnian	eval
ivec15-lre_xgeywvc	out_of_set	eval
ivec15-lre_xggagyc	slovak	prog
ivec15-lre_xgkfvgc	amharic	eval
ivec15-lre_xgxgwlc	out_of_set	eval
ivec15-lre_xgxxprc	zulu	eval
ivec15-lre_xgzfqac	ukrainian	eval
ivec15-lre_xhgljpc	out_of_set	prog
ivec15-lre_xhhucgc	out_of_set	eval
ivec15-lre_xhjekec	out_of_set	prog
ivec15-lre_xhrziuc	spanish	eval
ivec15-lre_xhvflpc	azerbaijani	prog
ivec15-lre_xhvokdc	uzbek	eval
ivec15-lre_xhvtyqc	swahili	eval
ivec15-lre_xhzebgc	zulu	eval
ivec15-lre_xielatc	tagalog	eval
ivec15-lre_xigypgc	out_of_set	eval
ivec15-lre_xijiasc	oromo	eval
ivec15-lre_xilmiyc	shona	eval
ivec15-lre_xioytec	out_of_set	prog
ivec15-lre_xirtydc	burmese	eval
ivec15-lre_xiuaiwc	azerbaijani	eval
ivec15-lre_xiwoymc	czech	eval
ivec15-lre_xjbhwcc	russian	eval
ivec15-lre_xjcaedc	out_of_set	eval
ivec15-lre_xjiivrc	czech	eval
ivec15-lre_xjjahuc	japanese	eval
ivec15-lre_xjmixqc	kazakh	eval
ivec15-lre_xjmoydc	polish	eval
ivec15-lre_xjopdlc	shona	eval
ivec15-lre_xjqtdwc	czech	eval
ivec15-lre_xjrgjyc	bengali	eval
ivec15-lre_xjulpvc	tatar	eval
ivec15-lre_xkencgc	out_of_set	eval
ivec15-lre_xkfggkc	pashto	prog
ivec15-lre_xkispuc	georgian	eval
ivec15-lre_xkjwdnc	somali	eval
ivec15-lre_xklxedc	somali	eval
ivec15-lre_xkodjdc	out_of_set	eval
ivec15-lre_xkohvyc	slovak	prog
ivec15-lre_xkvuhpc	urdu	eval
ivec15-lre_xkxqpnc	kosovo	prog
ivec15-lre_xldfobc	hindi	eval
ivec15-lre_xlesdqc	out_of_set	eval
ivec15-lre_xlkhncc	ukrainian	eval
ivec15-lre_xlmhntc	out_of_set	prog
ivec15-lre_xltdkyc	out_of_set	eval
ivec15-lre_xlxfsyc	bosnian	eval
ivec15-lre_xlyxqqc	swahili	eval
ivec15-lre_xmggzkc	pashto	prog
ivec15-lre_xmlkumc	kazakh	prog
ivec15-lre_xmmrzic	hausa	eval
ivec15-lre_xmoivsc	out_of_set	eval
ivec15-lre_xmqnkvc	spanish	eval
ivec15-lre_xmqrjlc	punjabi	prog
ivec15-lre_xmrhlpc	english	eval
ivec15-lre_xmuiutc	shona	eval
ivec15-lre_xmybwuc	czech	prog
ivec15-lre_xnemdqc	creole	prog
ivec15-lre_xnemolc	out_of_set	eval
ivec15-lre_xnjfijc	hausa	eval
ivec15-lre_xnmtubc	japanese	prog
ivec15-lre_xntjshc	turkish	eval
ivec15-lre_xnxdblc	creole	prog
ivec15-lre_xodcbcc	slovak	eval
ivec15-lre_xodqhoc	punjabi	eval
ivec15-lre_xohtvbc	bengali	eval
ivec15-lre_xojfpyc	georgian	prog
ivec15-lre_xpafspc	dari	prog
ivec15-lre_xpfhhwc	portuguese	prog
ivec15-lre_xpgnkhc	punjabi	eval
ivec15-lre_xpgrehc	hindi	prog
ivec15-lre_xpkkcnc	out_of_set	prog
ivec15-lre_xpmsiwc	arabic	prog
ivec15-lre_xppiebc	punjabi	eval
ivec15-lre_xprlrzc	slovak	prog
ivec15-lre_xpupakc	mandarin	eval
ivec15-lre_xpxixnc	amharic	eval
ivec15-lre_xqafvuc	kurdish	eval
ivec15-lre_xqjhzec	laotian	prog
ivec15-lre_xqndhfc	mandarin	prog
ivec15-lre_xqoehac	czech	eval
ivec15-lre_xqpwwcc	ukrainian	eval
ivec15-lre_xqrmeyc	czech	prog
ivec15-lre_xqvwayc	zulu	eval
ivec15-lre_xravjrc	ukrainian	eval
ivec15-lre_xrdprvc	out_of_set	eval
ivec15-lre_xrfawjc	zulu	eval
ivec15-lre_xrixzpc	out_of_set	eval
ivec15-lre_xrlmsfc	hausa	prog
ivec15-lre_xrpfwac	out_of_set	eval
ivec15-lre_xrwoxwc	turkish	prog
ivec15-lre_xrziwkc	english	eval
ivec15-lre_xshzapc	out_of_set	prog
ivec15-lre_xsilqpc	khmer	prog
ivec15-lre_xsitmxc	shona	eval
ivec15-lre_xsjtgnc	farsi	prog
ivec15-lre_xslqzec	pashto	eval
ivec15-lre_xslxgpc	out_of_set	eval
ivec15-lre_xsmfpfc	slovak	eval
ivec15-lre_xsnbeyc	uzbek	prog
ivec15-lre_xsnsddc	out_of_set	eval
ivec15-lre_xstdulc	burmese	eval
ivec15-lre_xszvuac	out_of_set	prog
ivec15-lre_xtbxnoc	bengali	prog
ivec15-lre_xtfbhpc	dari	eval
ivec15-lre_xtifgfc	korean	eval
ivec15-lre_xtihwlc	turkish	prog
ivec15-lre_xtiuioc	thai	eval
ivec15-lre_xtiwyyc	hindi	eval
ivec15-lre_xtjokmc	georgian	prog
ivec15-lre_xtnmduc	korean	eval
ivec15-lre_xtuzztc	kurdish	eval
ivec15-lre_xtvyrgc	polish	eval
ivec15-lre_xudevhc	swahili	eval
ivec15-lre_xudnmkc	kurdish	prog
ivec15-lre_xukgqhc	dari	eval
ivec15-lre_xulisac	cantonese	eval
ivec15-lre_xulzwmc	ukrainian	eval
ivec15-lre_xurahgc	pashto	prog
ivec15-lre_xutnbqc	bengali	eval
ivec15-lre_xuwizic	farsi	eval
ivec15-lre_xvdwcwc	out_of_set	prog
ivec15-lre_xvhdxcc	punjabi	eval
ivec15-lre_xvnsjsc	out_of_set	prog
ivec15-lre_xvoemfc	out_of_set	eval
ivec15-lre_xvpgrcc	out_of_set	eval
ivec15-lre_xvrbhtc	out_of_set	eval
ivec15-lre_xvthjoc	czech	eval
ivec15-lre_xvtthdc	kazakh	prog
ivec15-lre_xvumvsc	khmer	eval
ivec15-lre_xwdinuc	hausa	eval
ivec15-lre_xwhixfc	armenian	eval
ivec15-lre_xwisorc	swahili	eval
ivec15-lre_xwjhtlc	bengali	eval
ivec15-lre_xwjvwic	khmer	eval
ivec15-lre_xwluaic	out_of_set	prog
ivec15-lre_xwmtosc	out_of_set	prog
ivec15-lre_xwmvybc	creole	eval
ivec15-lre_xwopksc	azerbaijani	eval
ivec15-lre_xwpazdc	thai	eval
ivec15-lre_xwpkcac	korean	eval
ivec15-lre_xwtqavc	indonesian	eval
ivec15-lre_xwwvaxc	french	prog
ivec15-lre_xwzkhqc	swahili	eval
ivec15-lre_xxnnrsc	out_of_set	eval
ivec15-lre_xxugmmc	tagalog	eval
ivec15-lre_xyeiawc	french	prog
ivec15-lre_xyfxssc	zulu	prog
ivec15-lre_xygamlc	kyryz	eval
ivec15-lre_xyiodwc	kurdish	eval
ivec15-lre_xyjigac	kosovo	eval
ivec15-lre_xyjouic	shona	eval
ivec15-lre_xysgtpc	out_of_set	eval
ivec15-lre_xyswgtc	tajik	eval
ivec15-lre_xytsric	tatar	eval
ivec15-lre_xyxdpmc	cantonese	prog
ivec15-lre_xyyebpc	english	eval
ivec15-lre_xzbsfdc	laotian	eval
ivec15-lre_xzcphkc	pashto	eval
ivec15-lre_xzdrhoc	cantonese	prog
ivec15-lre_xzdwvvc	out_of_set	eval
ivec15-lre_xzfxruc	out_of_set	prog
ivec15-lre_xzggppc	kazakh	eval
ivec15-lre_xzgvgxc	out_of_set	eval
ivec15-lre_xzpzykc	georgian	eval
ivec15-lre_xzuhqmc	out_of_set	eval
ivec15-lre_xzvhihc	out_of_set	eval
ivec15-lre_xzxeddc	arabic	eval
ivec15-lre_xzyoyac	arabic	eval
ivec15-lre_xzyyjhc	urdu	prog
ivec15-lre_yacmlvc	korean	eval
ivec15-lre_yadgefc	out_of_set	eval
ivec15-lre_yadomzc	russian	eval
ivec15-lre_yagdgyc	dari	eval
ivec15-lre_yaijlec	out_of_set	eval
ivec15-lre_yajvkuc	polish	prog
ivec15-lre_yamgcvc	out_of_set	eval
ivec15-lre_yassjpc	out_of_set	eval
ivec15-lre_yawdahc	tibetan	eval
ivec15-lre_yawgmvc	japanese	prog
ivec15-lre_yawsbac	out_of_set	eval
ivec15-lre_yaxtvvc	out_of_set	prog
ivec15-lre_ybhdrgc	out_of_set	prog
ivec15-lre_ybhptqc	out_of_set	eval
ivec15-lre_ybiapqc	greek	eval
ivec15-lre_ybjyroc	out_of_set	eval
ivec15-lre_ybooamc	georgian	eval
ivec15-lre_ybopcyc	indonesian	eval
ivec15-lre_ybpbtsc	french	prog
ivec15-lre_ycbnqic	spanish	eval
ivec15-lre_ycdkgoc	out_of_set	eval
ivec15-lre_ycflzuc	tibetan	eval
ivec15-lre_ycglpdc	swahili	eval
ivec15-lre_yckfmuc	out_of_set	eval
ivec15-lre_yckjgsc	greek	prog
ivec15-lre_yclevcc	english	eval
ivec15-lre_ycmggic	farsi	prog
ivec15-lre_ycnhiuc	burmese	eval
ivec15-lre_ycouchc	kazakh	eval
ivec15-lre_ycplpmc	khmer	eval
ivec15-lre_ycujmec	out_of_set	prog
ivec15-lre_ycuxldc	spanish	eval
ivec15-lre_yddizac	dari	prog
ivec15-lre_ydfvooc	out_of_set	prog
ivec15-lre_ydiuoic	pashto	eval
ivec15-lre_ydjztlc	georgian	eval
ivec15-lre_ydmuhdc	amharic	prog
ivec15-lre_ydnhppc	tibetan	eval
ivec15-lre_ydoijec	creole	prog
ivec15-lre_ydpakqc	out_of_set	eval
ivec15-lre_ydrmkpc	farsi	eval
ivec15-lre_ydthjec	ukrainian	eval
ivec15-lre_yduyaic	shona	eval
ivec15-lre_yeapjuc	spanish	prog
ivec15-lre_yeattic	cantonese	prog
ivec15-lre_yeheamc	ukrainian	prog
ivec15-lre_yemxuvc	out_of_set	eval
ivec15-lre_yepzkqc	pashto	eval
ivec15-lre_yetuplc	shona	eval
ivec15-lre_yeyxuec	ukrainian	eval
ivec15-lre_yfbuvxc	out_of_set	eval
ivec15-lre_yfeyanc	out_of_set	eval
ivec15-lre_yfjutqc	thai	eval
ivec15-lre_yfjvioc	hindi	prog
ivec15-lre_yfouuxc	japanese	eval
ivec15-lre_yfqqlnc	laotian	eval
ivec15-lre_yfrnbyc	thai	eval
ivec15-lre_yftmafc	indonesian	prog
ivec15-lre_yfwurfc	out_of_set	eval
ivec15-lre_ygdqxnc	creole	eval
ivec15-lre_ygegvic	amharic	prog
ivec15-lre_yghmovc	laotian	eval
ivec15-lre_ygiwwnc	out_of_set	eval
ivec15-lre_ygkoxwc	tajik	eval
ivec15-lre_ygnnaac	polish	prog
ivec15-lre_ygplpgc	tajik	eval
ivec15-lre_ygujpzc	burmese	eval
ivec15-lre_ygumuxc	spanish	eval
ivec15-lre_ygwexgc	cantonese	prog
ivec15-lre_ygxdefc	portuguese	eval
ivec15-lre_yhafmnc	portuguese	eval
ivec15-lre_yhasrac	out_of_set	eval
ivec15-lre_yhdxpxc	shona	eval
ivec15-lre_yhetjac	tibetan	prog
ivec15-lre_yhfcglc	out_of_set	eval
ivec15-lre_yhgqfyc	out_of_set	prog
ivec15-lre_yhigwnc	out_of_set	prog
ivec15-lre_yhlhrkc	out_of_set	eval
ivec15-lre_yhrffbc	kazakh	eval
ivec15-lre_yhrvawc	tagalog	prog
ivec15-lre_yhulyic	bosnian	eval
ivec15-lre_yhvyzdc	pashto	eval
ivec15-lre_yhwcvoc	tibetan	eval
ivec15-lre_yhwrrfc	punjabi	eval
ivec15-lre_yiaattc	out_of_set	eval
ivec15-lre_yicztxc	armenian	prog
ivec15-lre_yieonwc	out_of_set	eval
ivec15-lre_yiexopc	out_of_set	eval
ivec15-lre_yihshwc	indonesian	eval
ivec15-lre_yiihwrc	armenian	prog
ivec15-lre_yijwxmc	somali	prog
ivec15-lre_yiofwgc	creole	eval
ivec15-lre_yirnvvc	kosovo	eval
ivec15-lre_yirylac	hausa	prog
ivec15-lre_yisehfc	russian	eval
ivec15-lre_yisfcyc	tajik	eval
ivec15-lre_yiuztzc	greek	eval
ivec15-lre_yiyyuic	out_of_set	eval
ivec15-lre_yjdezmc	spanish	eval
ivec15-lre_yjkqkfc	french	eval
ivec15-lre_yjmvxzc	oromo	prog
ivec15-lre_yjnaonc	arabic	eval
ivec15-lre_yjrlarc	bosnian	eval
ivec15-lre_yjsezvc	out_of_set	prog
ivec15-lre_yjthtsc	out_of_set	eval
ivec15-lre_yjwmmbc	portuguese	eval
ivec15-lre_yjxuksc	czech	eval
ivec15-lre_yjyubic	oromo	eval
ivec15-lre_ykeklbc	tatar	eval
ivec15-lre_ykepurc	russian	eval
ivec15-lre_ykgywoc	out_of_set	prog
ivec15-lre_ykhumdc	hindi	eval
ivec15-lre_yklgcac	korean	prog
ivec15-lre_ykqshvc	hausa	eval
ivec15-lre_ykumevc	english	eval
ivec15-lre_ykvdonc	oromo	eval
ivec15-lre_ykwhjbc	portuguese	prog
ivec15-lre_ykwnzqc	pashto	prog
ivec15-lre_ykzsgdc	turkish	eval
ivec15-lre_ylcaluc	slovak	eval
ivec15-lre_yliljxc	burmese	eval
ivec15-lre_ylldmnc	polish	prog
ivec15-lre_yllfjsc	out_of_set	eval
ivec15-lre_ylpbsqc	french	prog
ivec15-lre_yluboac	out_of_set	eval
ivec15-lre_yluhqrc	cantonese	prog
ivec15-lre_yluurac	turkish	eval
ivec15-lre_ymdxdac	dari	prog
ivec15-lre_ymejamc	tibetan	eval
ivec15-lre_ymhvnpc	out_of_set	eval
ivec15-lre_ymisknc	farsi	eval
ivec15-lre_ymnbcwc	russian	prog
ivec15-lre_ympbjlc	ukrainian	eval
ivec15-lre_ymumklc	spanish	eval
ivec15-lre_ymvuadc	hindi	eval
ivec15-lre_ymzampc	cantonese	prog
ivec15-lre_ynaexbc	punjabi	eval
ivec15-lre_yncdtrc	zulu	eval
ivec15-lre_yncyzpc	slovak	prog
ivec15-lre_ynjpjxc	amharic	eval
ivec15-lre_ynllelc	somali	eval
ivec15-lre_ynqvsvc	czech	prog
ivec15-lre_yoaxtbc	kazakh	eval
ivec15-lre_yoiamfc	punjabi	prog
ivec15-lre_yoirmdc	pashto	eval
ivec15-lre_yosgtkc	turkish	prog
ivec15-lre_youvbec	tatar	prog
ivec15-lre_yowtsic	swahili	eval
ivec15-lre_ypfxekc	ukrainian	prog
ivec15-lre_ypletfc	zulu	eval
ivec15-lre_yponcic	out_of_set	eval
ivec15-lre_ypotlkc	spanish	prog
ivec15-lre_yptxpic	armenian	prog
ivec15-lre_ypzcqec	out_of_set	prog
ivec15-lre_yqddffc	azerbaijani	eval
ivec15-lre_yqjpafc	out_of_set	eval
ivec15-lre_yqqfiuc	punjabi	eval
ivec15-lre_yqsgfoc	tagalog	eval
ivec15-lre_yqtnofc	polish	prog
ivec15-lre_yqtweec	hausa	eval
ivec15-lre_yracuac	creole	prog
ivec15-lre_yrillpc	french	prog
ivec15-lre_yrmplwc	pashto	prog
ivec15-lre_yrozqmc	bengali	eval
ivec15-lre_yrtjjuc	amharic	prog
ivec15-lre_yruomfc	out_of_set	prog
ivec15-lre_yrvwtpc	out_of_set	prog
ivec15-lre_yrzzitc	out_of_set	eval
